@relation Training

@attribute Label {Malware,Goodware}
@attribute Protocol numeric
@attribute 'Address A' numeric
@attribute 'Port A' numeric
@attribute 'Address B' numeric
@attribute 'Port B' numeric
@attribute 'Packets A - B' numeric
@attribute 'Bytes A - B' numeric
@attribute 'Packets B - A' numeric
@attribute 'Bytes B - A' numeric

@data
Malware,17,1534711890,6892,167772687,1044,0,0,1,67
Malware,17,1534711891,6892,167772687,1044,0,0,1,67
Malware,17,1534711892,6892,167772687,1044,0,0,1,67
Malware,17,1534711893,6892,167772687,1044,0,0,1,67
Malware,17,1534711894,6892,167772687,1044,0,0,1,67
Malware,17,1534711895,6892,167772687,1044,0,0,1,67
Malware,17,1534711896,6892,167772687,1044,0,0,1,67
Malware,17,1534711897,6892,167772687,1044,0,0,1,67
Malware,17,1534711898,6892,167772687,1044,0,0,1,67
Malware,17,1534711899,6892,167772687,1044,0,0,1,67
Malware,17,1534711900,6892,167772687,1044,0,0,1,67
Malware,17,1534711901,6892,167772687,1044,0,0,1,67
Malware,17,1534711902,6892,167772687,1044,0,0,1,67
Malware,17,1534711903,6892,167772687,1044,0,0,1,67
Malware,17,1534711904,6892,167772687,1044,0,0,1,67
Malware,17,1534711905,6892,167772687,1044,0,0,1,67
Malware,17,1534711906,6892,167772687,1044,0,0,1,67
Malware,17,1534711907,6892,167772687,1044,0,0,1,67
Malware,17,1534711908,6892,167772687,1044,0,0,1,67
Malware,17,1534711909,6892,167772687,1044,0,0,1,67
Malware,17,1534711910,6892,167772687,1044,0,0,1,67
Malware,17,1534711911,6892,167772687,1044,0,0,1,67
Malware,17,1534711912,6892,167772687,1044,0,0,1,67
Malware,17,1534711913,6892,167772687,1044,0,0,1,67
Malware,17,1534711914,6892,167772687,1044,0,0,1,67
Malware,17,1534711915,6892,167772687,1044,0,0,1,67
Malware,17,1534711916,6892,167772687,1044,0,0,1,67
Malware,17,1534711917,6892,167772687,1044,0,0,1,67
Malware,17,1534711918,6892,167772687,1044,0,0,1,67
Malware,17,1534711919,6892,167772687,1044,0,0,1,67
Malware,17,1534711920,6892,167772687,1044,0,0,1,67
Malware,17,1534711921,6892,167772687,1044,0,0,1,67
Malware,17,1534711922,6892,167772687,1044,0,0,1,67
Malware,17,1534711923,6892,167772687,1044,0,0,1,67
Malware,17,1534711924,6892,167772687,1044,0,0,1,67
Malware,17,1534711925,6892,167772687,1044,0,0,1,67
Malware,17,1534711926,6892,167772687,1044,0,0,1,67
Malware,17,1534711927,6892,167772687,1044,0,0,1,67
Malware,17,1534711928,6892,167772687,1044,0,0,1,67
Malware,17,1534711929,6892,167772687,1044,0,0,1,67
Malware,17,1534711930,6892,167772687,1044,0,0,1,67
Malware,17,1534711931,6892,167772687,1044,0,0,1,67
Malware,17,1534711932,6892,167772687,1044,0,0,1,67
Malware,17,1534711933,6892,167772687,1044,0,0,1,67
Malware,17,1534711934,6892,167772687,1044,0,0,1,67
Malware,17,1534711935,6892,167772687,1044,0,0,1,67
Malware,17,1534711936,6892,167772687,1044,0,0,1,67
Malware,17,1534711937,6892,167772687,1044,0,0,1,67
Malware,17,1534711938,6892,167772687,1044,0,0,1,67
Malware,17,1534711939,6892,167772687,1044,0,0,1,67
Malware,17,1534711940,6892,167772687,1044,0,0,1,67
Malware,17,1534711941,6892,167772687,1044,0,0,1,67
Malware,17,1534711942,6892,167772687,1044,0,0,1,67
Malware,17,1534711943,6892,167772687,1044,0,0,1,67
Malware,17,1534711944,6892,167772687,1044,0,0,1,67
Malware,17,1534711945,6892,167772687,1044,0,0,1,67
Malware,17,1534711946,6892,167772687,1044,0,0,1,67
Malware,17,1534711947,6892,167772687,1044,0,0,1,67
Malware,17,1534711948,6892,167772687,1044,0,0,1,67
Malware,17,1534711949,6892,167772687,1044,0,0,1,67
Malware,17,1534711950,6892,167772687,1044,0,0,1,67
Malware,17,1534711951,6892,167772687,1044,0,0,1,67
Malware,17,1534711952,6892,167772687,1044,0,0,1,67
Malware,17,1534711953,6892,167772687,1044,0,0,1,67
Malware,17,1534711954,6892,167772687,1044,0,0,1,67
Malware,17,1534711955,6892,167772687,1044,0,0,1,67
Malware,17,1534711956,6892,167772687,1044,0,0,1,67
Malware,17,1534711957,6892,167772687,1044,0,0,1,67
Malware,17,1534711958,6892,167772687,1044,0,0,1,67
Malware,17,1534711959,6892,167772687,1044,0,0,1,67
Malware,17,1534711960,6892,167772687,1044,0,0,1,67
Malware,17,1534711961,6892,167772687,1044,0,0,1,67
Malware,17,1534711962,6892,167772687,1044,0,0,1,67
Malware,17,1534711963,6892,167772687,1044,0,0,1,67
Malware,17,1534711964,6892,167772687,1044,0,0,1,67
Malware,17,1534711965,6892,167772687,1044,0,0,1,67
Malware,17,1534711966,6892,167772687,1044,0,0,1,67
Malware,17,1534711967,6892,167772687,1044,0,0,1,67
Malware,17,1534711968,6892,167772687,1044,0,0,1,67
Malware,17,1534711969,6892,167772687,1044,0,0,1,67
Malware,17,1534711970,6892,167772687,1044,0,0,1,67
Malware,17,1534711971,6892,167772687,1044,0,0,1,67
Malware,17,1534711972,6892,167772687,1044,0,0,1,67
Malware,17,1534711973,6892,167772687,1044,0,0,1,67
Malware,17,1534711974,6892,167772687,1044,0,0,1,67
Malware,17,1534711975,6892,167772687,1044,0,0,1,67
Malware,17,1534711976,6892,167772687,1044,0,0,1,67
Malware,17,1534711977,6892,167772687,1044,0,0,1,67
Malware,17,1534711978,6892,167772687,1044,0,0,1,67
Malware,17,1534711979,6892,167772687,1044,0,0,1,67
Malware,17,1534711980,6892,167772687,1044,0,0,1,67
Malware,17,1534711981,6892,167772687,1044,0,0,1,67
Malware,17,1534711982,6892,167772687,1044,0,0,1,67
Malware,17,1534711983,6892,167772687,1044,0,0,1,67
Malware,17,1534711984,6892,167772687,1044,0,0,1,67
Malware,17,1534711985,6892,167772687,1044,0,0,1,67
Malware,17,1534711986,6892,167772687,1044,0,0,1,67
Malware,17,1534711987,6892,167772687,1044,0,0,1,67
Malware,17,1534711988,6892,167772687,1044,0,0,1,67
Malware,17,1534711989,6892,167772687,1044,0,0,1,67
Malware,17,1534711990,6892,167772687,1044,0,0,1,67
Malware,17,1534711991,6892,167772687,1044,0,0,1,67
Malware,17,1534711992,6892,167772687,1044,0,0,1,67
Malware,17,1534711993,6892,167772687,1044,0,0,1,67
Malware,17,1534711994,6892,167772687,1044,0,0,1,67
Malware,17,1534711995,6892,167772687,1044,0,0,1,67
Malware,17,1534711996,6892,167772687,1044,0,0,1,67
Malware,17,1534711997,6892,167772687,1044,0,0,1,67
Malware,17,1534711998,6892,167772687,1044,0,0,1,67
Malware,17,1534711999,6892,167772687,1044,0,0,1,67
Malware,17,1534712000,6892,167772687,1044,0,0,1,67
Malware,17,1534712001,6892,167772687,1044,0,0,1,67
Malware,17,1534712002,6892,167772687,1044,0,0,1,67
Malware,17,1534712003,6892,167772687,1044,0,0,1,67
Malware,17,1534712004,6892,167772687,1044,0,0,1,67
Malware,17,1534712005,6892,167772687,1044,0,0,1,67
Malware,17,1534712006,6892,167772687,1044,0,0,1,67
Malware,17,1534712007,6892,167772687,1044,0,0,1,67
Malware,17,1534712008,6892,167772687,1044,0,0,1,67
Malware,17,1534712009,6892,167772687,1044,0,0,1,67
Malware,17,1534712010,6892,167772687,1044,0,0,1,67
Malware,17,1534712011,6892,167772687,1044,0,0,1,67
Malware,17,1534712012,6892,167772687,1044,0,0,1,67
Malware,17,1534712013,6892,167772687,1044,0,0,1,67
Malware,17,1534712014,6892,167772687,1044,0,0,1,67
Malware,17,1534712015,6892,167772687,1044,0,0,1,67
Malware,17,1534712016,6892,167772687,1044,0,0,1,67
Malware,17,1534712017,6892,167772687,1044,0,0,1,67
Malware,17,1534712018,6892,167772687,1044,0,0,1,67
Malware,17,1534712019,6892,167772687,1044,0,0,1,67
Malware,17,1534712020,6892,167772687,1044,0,0,1,67
Malware,17,1534712021,6892,167772687,1044,0,0,1,67
Malware,17,1534712022,6892,167772687,1044,0,0,1,67
Malware,17,1534712023,6892,167772687,1044,0,0,1,67
Malware,17,1534712024,6892,167772687,1044,0,0,1,67
Malware,17,1534712025,6892,167772687,1044,0,0,1,67
Malware,17,1534712026,6892,167772687,1044,0,0,1,67
Malware,17,1534712027,6892,167772687,1044,0,0,1,67
Malware,17,1534712028,6892,167772687,1044,0,0,1,67
Malware,17,1534712029,6892,167772687,1044,0,0,1,67
Malware,17,1534712030,6892,167772687,1044,0,0,1,67
Malware,17,1534712031,6892,167772687,1044,0,0,1,67
Malware,17,1534712032,6892,167772687,1044,0,0,1,67
Malware,17,1534712033,6892,167772687,1044,0,0,1,67
Malware,17,1534712034,6892,167772687,1044,0,0,1,67
Malware,17,1534712035,6892,167772687,1044,0,0,1,67
Malware,17,1534712036,6892,167772687,1044,0,0,1,67
Malware,17,1534712037,6892,167772687,1044,0,0,1,67
Malware,17,1534712038,6892,167772687,1044,0,0,1,67
Malware,17,1534712039,6892,167772687,1044,0,0,1,67
Malware,17,1534712040,6892,167772687,1044,0,0,1,67
Malware,17,1534712041,6892,167772687,1044,0,0,1,67
Malware,17,1534712042,6892,167772687,1044,0,0,1,67
Malware,17,1534712043,6892,167772687,1044,0,0,1,67
Malware,17,1534712044,6892,167772687,1044,0,0,1,67
Malware,17,1534712045,6892,167772687,1044,0,0,1,67
Malware,17,1534712046,6892,167772687,1044,0,0,1,67
Malware,17,1534712047,6892,167772687,1044,0,0,1,67
Malware,17,1534712048,6892,167772687,1044,0,0,1,67
Malware,17,1534712049,6892,167772687,1044,0,0,1,67
Malware,17,1534712050,6892,167772687,1044,0,0,1,67
Malware,17,1534712051,6892,167772687,1044,0,0,1,67
Malware,17,1534712052,6892,167772687,1044,0,0,1,67
Malware,17,1534712053,6892,167772687,1044,0,0,1,67
Malware,17,1534712054,6892,167772687,1044,0,0,1,67
Malware,17,1534712055,6892,167772687,1044,0,0,1,67
Malware,17,1534712056,6892,167772687,1044,0,0,1,67
Malware,17,1534712057,6892,167772687,1044,0,0,1,67
Malware,17,1534712058,6892,167772687,1044,0,0,1,67
Malware,17,1534712059,6892,167772687,1044,0,0,1,67
Malware,17,1534712060,6892,167772687,1044,0,0,1,67
Malware,17,1534712061,6892,167772687,1044,0,0,1,67
Malware,17,1534712062,6892,167772687,1044,0,0,1,67
Malware,17,1534712063,6892,167772687,1044,0,0,1,67
Malware,17,1534712064,6892,167772687,1044,0,0,1,67
Malware,17,1534712065,6892,167772687,1044,0,0,1,67
Malware,17,1534712066,6892,167772687,1044,0,0,1,67
Malware,17,1534712067,6892,167772687,1044,0,0,1,67
Malware,17,1534712068,6892,167772687,1044,0,0,1,67
Malware,17,1534712069,6892,167772687,1044,0,0,1,67
Malware,17,1534712070,6892,167772687,1044,0,0,1,67
Malware,17,1534712071,6892,167772687,1044,0,0,1,67
Malware,17,1534712072,6892,167772687,1044,0,0,1,67
Malware,17,1534712073,6892,167772687,1044,0,0,1,67
Malware,17,1534712074,6892,167772687,1044,0,0,1,67
Malware,17,1534712075,6892,167772687,1044,0,0,1,67
Malware,17,1534712076,6892,167772687,1044,0,0,1,67
Malware,17,1534712077,6892,167772687,1044,0,0,1,67
Malware,17,1534712078,6892,167772687,1044,0,0,1,67
Malware,17,1534712079,6892,167772687,1044,0,0,1,67
Malware,17,1534712080,6892,167772687,1044,0,0,1,67
Malware,17,1534712081,6892,167772687,1044,0,0,1,67
Malware,17,1534712082,6892,167772687,1044,0,0,1,67
Malware,17,1534712083,6892,167772687,1044,0,0,1,67
Malware,17,1534712084,6892,167772687,1044,0,0,1,67
Malware,17,1534712085,6892,167772687,1044,0,0,1,67
Malware,17,1534712086,6892,167772687,1044,0,0,1,67
Malware,17,1534712087,6892,167772687,1044,0,0,1,67
Malware,17,1534712088,6892,167772687,1044,0,0,1,67
Malware,17,1534712089,6892,167772687,1044,0,0,1,67
Malware,17,1534712090,6892,167772687,1044,0,0,1,67
Malware,17,1534712091,6892,167772687,1044,0,0,1,67
Malware,17,1534712092,6892,167772687,1044,0,0,1,67
Malware,17,1534712093,6892,167772687,1044,0,0,1,67
Malware,17,1534712094,6892,167772687,1044,0,0,1,67
Malware,17,1534712095,6892,167772687,1044,0,0,1,67
Malware,17,1534712096,6892,167772687,1044,0,0,1,67
Malware,17,1534712097,6892,167772687,1044,0,0,1,67
Malware,17,1534712098,6892,167772687,1044,0,0,1,67
Malware,17,1534712099,6892,167772687,1044,0,0,1,67
Malware,17,1534712100,6892,167772687,1044,0,0,1,67
Malware,17,1534712101,6892,167772687,1044,0,0,1,67
Malware,17,1534712102,6892,167772687,1044,0,0,1,67
Malware,17,1534712103,6892,167772687,1044,0,0,1,67
Malware,17,1534712104,6892,167772687,1044,0,0,1,67
Malware,17,1534712105,6892,167772687,1044,0,0,1,67
Malware,17,1534712106,6892,167772687,1044,0,0,1,67
Malware,17,1534712107,6892,167772687,1044,0,0,1,67
Malware,17,1534712108,6892,167772687,1044,0,0,1,67
Malware,17,1534712109,6892,167772687,1044,0,0,1,67
Malware,17,1534712110,6892,167772687,1044,0,0,1,67
Malware,17,1534712111,6892,167772687,1044,0,0,1,67
Malware,17,1534712112,6892,167772687,1044,0,0,1,67
Malware,17,1534712113,6892,167772687,1044,0,0,1,67
Malware,17,1534712114,6892,167772687,1044,0,0,1,67
Malware,17,1534712115,6892,167772687,1044,0,0,1,67
Malware,17,1534712116,6892,167772687,1044,0,0,1,67
Malware,17,1534712117,6892,167772687,1044,0,0,1,67
Malware,17,1534712118,6892,167772687,1044,0,0,1,67
Malware,17,1534712119,6892,167772687,1044,0,0,1,67
Malware,17,1534712120,6892,167772687,1044,0,0,1,67
Malware,17,1534712121,6892,167772687,1044,0,0,1,67
Malware,17,1534712122,6892,167772687,1044,0,0,1,67
Malware,17,1534712123,6892,167772687,1044,0,0,1,67
Malware,17,1534712124,6892,167772687,1044,0,0,1,67
